radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,
LTE,452,2,1219,30877196,-1,1.068.886,20.808,1000,4,1,1733020588,1733299393,0
LTE,452,2,1219,30735629,-1,1.068.975,208.011,1000,24,1,1733020638,1733299393,0
LTE,452,2,1219,30735627,-1,1.068.925,20.796,1000,9,1,1733020888,1733299393,0
LTE,452,2,1219,30735628,-1,1.068.898,207.947,1000,3,1,1733021028,1733299393,0
LTE,452,2,1219,30735648,-1,1.068.886,207.946,1000,4,1,1733021039,1733299393,0
LTE,452,5,11216,32899590,-1,1.066.053,208.797,1000,1,1,1733279488,1733279488,0
GSM,452,1,20021,977,-1,106.778,10.7735,1000,1,1,1733512444,1733512444,0
LTE,452,4,25149,151360769,-1,1.067.303,10.8769,1000,2,1,1733657114,1733701561,0
LTE,452,2,6138,156390923,-1,1.067.303,10.8769,1000,2,1,1733657114,1733701561,0
LTE,452,2,6133,157721868,-1,1.067.333,10.8693,1000,2,1,1733680961,1733701561,0
LTE,452,2,6138,156382733,-1,1.067.346,10.8687,1000,7,1,1733680971,1733701561,0
LTE,452,2,6133,157721869,-1,1.067.337,10.8684,1000,2,1,1733680981,1733701561,0
LTE,452,4,25149,151645705,-1,1.067.342,10.8684,1000,3,1,1733681001,1733701561,0
LTE,452,2,6138,156382731,-1,1.067.368,10.8694,1000,6,1,1733681091,1733701561,0
LTE,452,4,25149,151358978,-1,1.067.374,10.8696,1000,6,1,1733681101,1733701561,0
LTE,452,2,6133,156701709,-1,1.067.389,10.8702,1000,6,1,1733681131,1733701561,0
LTE,452,4,25149,151174665,-1,1.067.409,10.871,1000,6,1,1733681161,1733701561,0
LTE,452,2,6133,156701707,-1,1.067.403,10.8707,1000,2,1,1733681161,1733701561,0
LTE,452,2,6133,156701708,-1,1.067.423,10.8712,1000,8,1,1733681171,1733701561,0
LTE,452,4,25149,151174663,-1,1.067.425,10.8714,1000,4,1,1733681321,1733701561,0
LTE,452,2,6133,156382477,-1,1.067.424,10.8715,1000,3,1,1733681321,1733701561,0
LTE,452,4,25149,130597123,-1,1.067.438,10.8715,1000,5,1,1733681351,1733701561,0
LTE,452,2,6133,157269259,-1,1.067.456,10.8717,1000,10,1,1733681371,1733701561,0
LTE,452,4,25149,130597121,-1,1.067.449,10.8721,1000,3,1,1733681381,1733701561,0
LTE,452,4,25149,151360521,-1,1.067.463,10.8712,1000,8,1,1733681411,1733701561,0
LTE,452,2,6133,157269260,-1,1.067.475,10.8689,1000,5,1,1733681451,1733701561,0
LTE,452,4,26150,7699715,-1,1.067.475,10.8694,1000,4,1,1733681461,1733701561,0
LTE,452,2,6604,169742861,-1,1.067.475,10.8694,1000,4,1,1733681461,1733701561,0
LTE,452,2,6604,169742863,-1,1.067.478,10.8672,1000,4,1,1733681511,1733701561,0
LTE,452,2,6138,156391949,-1,1.067.476,10.8664,1000,2,1,1733681541,1733701561,0
LTE,452,2,6133,158656779,-1,106.747,10.8654,1000,5,1,1733681551,1733701562,0
LTE,452,4,25149,151566082,-1,1.067.462,10.8649,1000,1,1,1733681661,1733681661,0
LTE,452,2,6133,156391180,-1,1.067.461,10.865,1000,2,1,1733681661,1733701562,0
LTE,452,2,1801,48130571,0,1.049.703,227.774,1000,5,1,1733776167,1733796241,0
LTE,452,1,16990,25640459,-1,1.057.614,210.697,1000,1,1,1733969267,1733969267,0
LTE,452,4,13001,78337287,-1,1.057.614,210.697,1000,1,1,1733969267,1733969267,0
LTE,452,4,25117,151151135,0,1.066.762,10.7942,1000,2,1,1734106734,1734126601,0
UMTS,452,1,20181,826137,0,1.066.443,10.8399,1000,1,1,1734447155,1734447155,0
LTE,452,1,24142,28677389,-1,1.066.135,10.788,1000,2,1,1734518496,1734570962,0
LTE,452,4,25155,151063584,-1,1.066.141,10.788,1000,6,1,1734518496,1734570962,0
LTE,452,4,25155,151063585,-1,1.066.136,10.7881,1000,1,1,1734519449,1734519449,0
LTE,452,4,25131,151505159,-1,1.066.136,10.7881,1000,1,1,1734519859,1734519859,0
LTE,452,4,25105,128587358,-1,1.066.136,10.7881,1000,1,1,1734519869,1734519869,0
LTE,452,1,24142,29147404,-1,106.614,10.7881,1000,3,1,1734520230,1734570962,0
LTE,452,1,24142,28677387,-1,1.066.155,10.7881,1000,11,1,1734521665,1734570962,0
LTE,452,4,25155,151582723,-1,1.066.159,10.7883,1000,18,1,1734521705,1734570962,0
LTE,452,1,24243,29370637,-1,1.066.167,10.7897,1000,9,1,1734521935,1734570963,0
LTE,452,1,24142,29179403,-1,1.066.165,10.7885,1000,10,1,1734522055,1734570962,0
LTE,452,4,25155,151582721,-1,1.066.168,10.7889,1000,9,1,1734522286,1734570962,0
LTE,452,1,24142,29147403,-1,1.066.167,10.7891,1000,3,1,1734522305,1734570962,0
LTE,452,1,24243,29370636,-1,1.066.182,10.7893,500,28,1,1734522555,1734570962,0
LTE,452,4,25155,151821314,-1,1.066.178,10.7897,1000,14,1,1734522585,1734570963,0
LTE,452,4,25155,151395075,-1,1.066.182,10.7893,1000,10,1,1734522655,1734570962,0
LTE,452,4,25155,151118337,-1,1.066.182,10.7886,1000,2,1,1734522736,1734570962,0
LTE,452,4,25155,151395080,-1,1.066.188,10.7894,500,25,1,1734523045,1734570962,0
LTE,452,4,25155,151395138,-1,1.066.185,10.789,1000,1,1,1734525206,1734525206,0
LTE,452,1,24243,29412619,-1,1.066.186,10.7892,1000,2,1,1734525396,1734570962,0
LTE,452,1,24243,29387021,-1,1.066.201,10.79,1000,4,1,1734526006,1738231868,0
LTE,452,1,24243,29398028,-1,1.066.192,10.7897,1000,19,1,1734526056,1734570963,0
LTE,452,1,24243,29370632,-1,1.066.181,10.7895,1000,2,1,1734527106,1734570962,0
LTE,452,4,25155,130689027,-1,1.066.188,10.7885,1000,6,1,1734527226,1734570962,0
LTE,452,1,24243,29396493,-1,1.066.189,10.7884,1000,5,1,1734527236,1734570962,0
LTE,452,4,25155,130689031,-1,1.066.193,10.7885,1000,5,1,1734527476,1734570962,0
LTE,452,1,24243,29396491,-1,1.066.194,10.7889,1000,7,1,1734527486,1734570962,0
LTE,452,4,25155,151395079,-1,1.066.197,10.7898,1000,6,1,1734527896,1734570963,0
LTE,452,4,25155,151952386,-1,1.066.189,10.7905,1000,1,1,1734528846,1734528846,0
LTE,452,1,24243,29370635,-1,1.066.178,10.7902,1000,3,1,1734528916,1734570963,0
LTE,452,4,25155,151510530,-1,1.066.167,10.79,1000,1,1,1734529126,1734529126,0
LTE,452,4,25155,151510550,-1,1.066.171,10.7922,1000,10,1,1734529136,1734570963,0
LTE,452,1,24243,29398029,-1,1.066.174,10.7914,1000,7,1,1734529256,1734570963,0
LTE,452,1,24243,29398025,-1,1.066.166,10.7912,1000,2,1,1734529266,1734570963,0
LTE,452,4,25155,151821315,-1,1.066.169,10.7912,1000,3,1,1734529276,1734570963,0
LTE,452,4,25155,151821313,-1,1.066.178,10.7917,1000,6,1,1734529346,1734570963,0
LTE,452,1,24243,29381900,-1,106.618,10.7926,1000,13,1,1734529496,1734570963,0
LTE,452,4,25155,151075586,-1,1.066.179,10.7924,1000,1,1,1734529816,1734529816,0
LTE,452,4,25155,151075592,-1,106.618,10.7924,1000,1,1,1734529826,1734529826,0
LTE,452,4,25155,151075606,-1,1.066.181,10.7928,1000,5,1,1734529836,1734570963,0
LTE,452,4,25155,151825174,-1,1.066.182,10.7945,500,30,1,1734530136,1734570963,0
LTE,452,1,24243,29394189,-1,1.066.184,10.7943,1000,6,1,1734530376,1734570963,0
LTE,452,1,24243,29394188,-1,1.066.186,10.7941,1000,2,1,1734530546,1734570963,0
LTE,452,1,24243,29394187,-1,1.066.189,10.7952,1000,7,1,1734530966,1734570963,0
LTE,452,1,24243,29363724,-1,1.066.178,10.7948,1000,15,1,1734531116,1734570963,0
LTE,452,4,25133,7801365,-1,1.066.177,10.7954,1000,6,1,1734531546,1734570963,0
LTE,452,1,24243,29363723,-1,1.066.178,10.7957,1000,1,1,1734531606,1734531606,0
LTE,452,1,24243,29381899,-1,1.066.176,10.794,1000,14,1,1734531726,1734570963,0
LTE,452,4,25155,151075587,-1,1.066.177,10.7937,1000,5,1,1734531966,1734570963,0
LTE,452,4,39233,236530078,0,1.083.368,15.878,1000,1,1,1734932141,1734932141,0
UMTS,452,1,20090,521945,0,1.068.128,10.7826,1000,1,1,1734982395,1734982395,0
UMTS,452,2,26118,171125159,253,1.067.272,10.7341,1000,3,1,1733036527,1735046703,0
LTE,452,1,24071,28871175,-1,1.067.275,10.7343,1000,5,1,1733036527,1735046703,0
LTE,452,1,24071,28517900,-1,1.067.503,10.7755,1000,1,1,1733271187,1733271187,0
UMTS,452,2,26118,171126637,240,1.067.182,10.7323,1000,4,1,1734124687,1735046704,0
LTE,452,1,24072,28919819,-1,1.067.182,10.7326,1000,4,1,1734124687,1735046704,0
LTE,452,1,24071,28878091,-1,1.067.186,10.7328,1000,4,1,1734124697,1735046704,0
UMTS,452,2,26118,171127107,310,1.067.188,10.7325,1000,3,1,1734124720,1735046704,0
LTE,452,1,24071,28878093,-1,1.067.187,10.7327,1000,3,1,1734124720,1735046704,0
LTE,452,1,24072,29244706,-1,1.067.185,10.734,1000,13,1,1734124817,1735046704,0
LTE,452,1,24072,28859660,-1,1.067.186,10.7334,1000,1,1,1734124905,1734124905,0
UMTS,452,2,26118,171124559,243,1.067.183,10.7343,1000,8,1,1734125007,1735046704,0
LTE,452,1,24072,28914700,-1,1.067.179,10.7328,1000,1,1,1734125969,1734125969,0
LTE,452,1,24072,28904460,-1,1.067.178,10.7326,1000,3,1,1734125982,1735046704,0
UMTS,452,1,22021,14566444,497,1.067.515,10.7769,1000,2,1,1735021009,1735808509,0
LTE,452,1,24022,28568328,-1,1.067.384,10.7817,1000,10,1,1735021689,1735218662,0
LTE,452,1,24022,28589576,-1,1.067.366,10.7815,1218,26,1,1735021719,1735218663,0
LTE,452,1,24022,28568329,-1,1.067.352,10.7846,1000,5,1,1735021779,1735194723,0
LTE,452,1,24022,28573448,-1,1.067.346,10.7869,1000,10,1,1735021789,1735046704,0
UMTS,452,2,26148,171323776,28,1.067.345,10.7867,500,26,1,1735021799,1735194724,0
LTE,452,1,24022,28550663,-1,1.067.356,10.7884,1000,1,1,1735021849,1735021849,0
LTE,452,1,24022,28588041,-1,1.067.355,10.7897,1000,7,1,1735021859,1735046705,0
UMTS,452,2,26148,171322527,276,1.067.356,10.7896,1000,4,1,1735021879,1735046705,0
UMTS,452,2,26148,171325036,305,1.067.352,10.7907,1000,9,1,1735021899,1735194724,0
LTE,452,1,24022,28560393,-1,1.067.355,10.7913,1000,5,1,1735021909,1735046705,0
UMTS,452,2,26148,171323767,26,1.067.364,10.7917,1000,10,1,1735021919,1735194724,0
LTE,452,1,24022,28560392,-1,1.067.368,10.7919,1000,2,1,1735021939,1735046705,0
LTE,452,1,24022,28588039,-1,1.067.374,10.7923,1000,2,1,1735021949,1735046705,0
UMTS,452,2,26148,171323765,24,106.738,10.7926,1000,6,1,1735021959,1735194724,0
LTE,452,1,24022,28560391,-1,106.739,10.7931,1000,7,1,1735021959,1735046705,0
UMTS,452,2,26148,171323787,33,1.067.403,10.7942,1000,16,1,1735021979,1735194724,0
LTE,452,1,24022,28551177,-1,106.741,10.7946,1000,6,1,1735021999,1735046705,0
LTE,452,1,24022,28546824,-1,1.067.423,10.7971,1000,8,1,1735022039,1735046705,0
UMTS,452,2,26148,171323785,31,1.067.418,10.7969,1000,9,1,1735022049,1735194724,0
LTE,452,1,24022,28552199,-1,1.067.415,10.7967,1000,2,1,1735022049,1735046705,0
UMTS,452,2,26148,171324027,146,1.067.427,10.7975,1000,7,1,1735022079,1735194724,0
UMTS,452,2,26148,171324026,145,1.067.443,10.7989,1000,11,1,1735022089,1735194724,0
LTE,452,1,24022,28566280,-1,1.067.445,10.7992,1000,2,1,1735022119,1735046705,0
UMTS,452,2,26148,171324846,218,1.067.444,10.7995,1000,4,1,1735022129,1735194724,0
LTE,452,1,24022,28589320,-1,1.067.443,10.7999,1000,7,1,1735022129,1735194724,0
UMTS,452,2,26148,171324847,219,1.067.445,10.8003,1000,9,1,1735022149,1735194724,0
UMTS,452,2,26148,171321396,102,1.067.447,10.8019,1000,14,1,1735022169,1735046706,0
LTE,452,1,24022,28566279,-1,1.067.445,10.8014,1000,3,1,1735022169,1735046705,0
LTE,452,1,24022,28589321,-1,1.067.455,10.8016,1000,18,1,1735022189,1735046705,0
UMTS,452,2,26148,171324845,217,1.067.454,10.8019,1000,18,1,1735022209,1743852603,0
LTE,452,1,24021,28574727,-1,1.067.475,10.8019,1000,5,1,1735022239,1735046705,0
LTE,452,1,24022,28577288,-1,1.067.479,10.8018,1000,2,1,1735022259,1735046705,0
UMTS,452,2,26148,171324455,70,1.067.488,10.802,1000,3,1,1735022289,1735046705,0
UMTS,452,2,26148,171322216,462,1.067.482,10.8019,1000,3,1,1735022629,1735046705,0
LTE,452,1,24022,28577289,-1,1.067.479,10.8017,1000,1,1,1735022769,1735022769,0
LTE,452,1,24022,28577287,-1,1.067.479,10.8017,1000,1,1,1735022839,1735022839,0
LTE,452,1,24022,28577293,-1,1.067.479,10.8017,1000,1,1,1735023719,1735023719,0
LTE,452,1,24022,28577292,-1,1.067.486,10.8019,1000,2,1,1735023729,1735046705,0
LTE,452,1,24022,28587533,-1,106.749,10.8021,1000,3,1,1735023889,1735046705,0
UMTS,452,2,26148,171326623,143,1.067.489,10.8021,1000,2,1,1735023899,1735046705,0
LTE,452,1,24022,28575753,-1,1.067.484,10.802,1000,2,1,1735023919,1735046705,0
LTE,452,1,24022,28589328,-1,1.067.456,10.8023,1000,4,1,1735024119,1735046705,0
LTE,452,1,24022,28562700,-1,1.067.436,10.8023,1000,5,1,1735024149,1735046705,0
LTE,452,1,24022,28566283,-1,106.743,10.8022,1000,4,1,1735024159,1735046705,0
LTE,452,1,24022,28562701,-1,1.067.434,10.8024,1000,2,1,1735024179,1735046705,0
LTE,452,1,24021,28574731,-1,1.067.416,10.8022,1000,3,1,1735024209,1735046706,0
LTE,452,1,24021,28574732,-1,1.067.403,10.802,1000,8,1,1735024219,1735046706,0
UMTS,452,2,26148,171321397,103,1.067.401,10.802,1000,6,1,1735024229,1735046706,0
LTE,452,1,24022,28612871,-1,1.067.401,10.8024,1000,1,1,1735024259,1735024259,0
UMTS,452,2,26148,171324365,480,1.067.401,10.8024,1000,1,1,1735024269,1735024269,0
UMTS,452,2,26148,171324367,460,1.067.401,10.8024,1000,1,1,1735024459,1735024459,0
LTE,452,1,24022,28612872,-1,1.067.401,10.8024,1000,1,1,1735024459,1735024459,0
LTE,452,1,24022,28612873,-1,1.067.401,10.8024,1000,1,1,1735024499,1735024499,0
LTE,452,1,24022,28612878,-1,1.067.401,10.8024,1000,1,1,1735024539,1735024539,0
LTE,452,1,24022,28612875,-1,1.067.401,10.8024,1000,1,1,1735024799,1735024799,0
UMTS,452,2,26148,171324366,490,1.067.401,10.8024,1000,1,1,1735024859,1735024859,0
LTE,452,1,24022,28612877,-1,1.067.401,10.8024,1000,1,1,1735024869,1735024869,0
LTE,452,1,24022,28612876,-1,1.067.401,10.8024,1000,1,1,1735025059,1735025059,0
UMTS,452,2,26148,171325206,188,1.067.374,10.8011,1000,11,1,1735025299,1735046706,0
LTE,452,1,24022,28582924,-1,106.738,10.8012,1000,8,1,1735025299,1735046706,0
LTE,452,1,24022,28548108,-1,1.067.389,10.8016,1000,1,1,1735025309,1735025309,0
LTE,452,1,24022,28582925,-1,1.067.358,10.8006,1000,3,1,1735025389,1735046706,0
UMTS,452,2,26148,171325207,189,1.067.346,10.8004,1000,3,1,1735025399,1735046706,0
LTE,452,1,24022,28576267,-1,1.067.341,10.8003,1000,6,1,1735025399,1735046706,0
UMTS,452,2,26148,171321826,355,1.067.324,10.8006,1000,3,1,1735025429,1735046706,0
UMTS,452,2,26148,171321827,356,1.067.309,10.8007,1000,4,1,1735025469,1735046706,0
UMTS,452,2,26148,171322815,474,1.067.302,10.7987,1000,18,1,1735025489,1735194722,0
LTE,452,1,24022,28553485,-1,1.067.303,10.7982,1000,2,1,1735025539,1735046706,0
UMTS,452,2,26148,171322115,421,1.067.313,10.7971,1000,4,1,1735025569,1735046706,0
LTE,452,1,24022,28555021,-1,1.067.312,10.7965,1000,7,1,1735025569,1735046706,0
UMTS,452,2,26148,171322116,422,1.067.309,10.7948,1000,10,1,1735025589,1735194722,0
LTE,452,1,24022,28563211,-1,1.067.309,10.7943,1000,5,1,1735025599,1735046706,0
UMTS,452,2,26148,171325456,82,1.067.306,10.7925,1000,9,1,1735025609,1735194722,0
LTE,452,1,24022,28563212,-1,1.067.306,10.7926,1000,5,1,1735025619,1735046706,0
UMTS,452,2,26148,171321215,121,1.067.303,10.7909,1000,8,1,1735025639,1735194722,0
LTE,452,1,24022,28553741,-1,1.067.302,10.7902,1000,8,1,1735025639,1735046706,0
UMTS,452,2,26148,171321217,123,106.73,10.7892,1000,8,1,1735025659,1735194722,0
UMTS,452,2,26148,171328926,18,1.067.297,10.7873,1000,7,1,1735025679,1735194722,0
LTE,452,1,24022,28573453,-1,1.067.301,10.7869,1000,12,1,1735025679,1735194722,0
UMTS,452,2,26148,171322185,247,1.067.299,10.7856,1000,19,1,1735025699,1735194722,0
LTE,452,1,24022,28550669,-1,1.067.299,10.7855,1000,17,1,1735025699,1735194722,0
UMTS,452,2,26148,171323777,29,1.067.327,10.7856,1000,13,1,1735025759,1735194722,0
LTE,452,1,24022,28550667,-1,1.067.329,10.7848,1000,14,1,1735025759,1735194722,0
LTE,452,1,24022,28573452,-1,1.067.339,10.7857,1000,23,1,1735025789,1735194724,0
UMTS,452,2,26148,171322186,248,1.067.342,10.7827,1000,6,1,1735025829,1735194722,0
LTE,452,1,24022,28568333,-1,1.067.342,10.7827,1000,6,1,1735025829,1735194722,0
LTE,452,1,24022,28584972,-1,1.067.449,10.7782,1000,3,1,1735026039,1735046707,0
UMTS,452,2,26118,171128797,111,1.067.476,10.7767,1000,19,1,1735026079,1735194723,0
UMTS,452,1,44630,26786867,235,1.050.986,9.965,1000,3,1,1735104408,1747496942,0
UMTS,452,2,26148,171322157,433,1.067.284,10.8022,1000,8,1,1735081900,1735194722,0
UMTS,452,2,26148,171322155,431,1.067.285,10.8034,1000,4,1,1735081230,1735194722,0
LTE,452,1,24022,28565771,-1,1.067.283,10.8037,1000,1,1,1735081230,1735081230,0
LTE,452,1,24022,28565767,-1,1.067.283,10.8037,1000,1,1,1735082050,1735082050,0
UMTS,452,2,26148,171322536,272,1.067.294,10.7995,1000,6,1,1735083710,1735194722,0
LTE,452,1,24022,28555017,-1,1.067.304,10.798,1000,17,1,1735083710,1735194722,0
UMTS,452,2,26148,171321597,116,1.067.312,10.7962,1000,5,1,1735083780,1735194722,0
LTE,452,1,24022,28563207,-1,1.067.309,10.7947,1000,3,1,1735083800,1735194722,0
LTE,452,1,24022,28563208,-1,1.067.305,10.7924,1000,9,1,1735083810,1735194722,0
LTE,452,1,24022,28553736,-1,106.73,10.7895,1000,6,1,1735083850,1735194722,0
LTE,452,1,24022,28553744,-1,1.067.298,10.7878,1000,2,1,1735083880,1735194722,0
UMTS,452,2,26148,171125819,42,1.067.439,10.7789,1000,2,1,1735172253,1735194723,0
LTE,452,1,24022,28588045,-1,1.067.356,10.789,1000,6,1,1735172553,1735194724,0
UMTS,452,2,26148,171322525,274,1.067.355,10.7895,1000,3,1,1735172573,1735194724,0
LTE,452,1,24022,28560396,-1,1.067.365,10.7915,1000,8,1,1735172593,1735194724,0
LTE,452,1,24022,28710667,-1,1.067.352,10.7911,1000,2,1,1735172613,1735194724,0
LTE,452,1,24022,28560397,-1,1.067.359,10.7915,1000,3,1,1735172623,1735194724,0
LTE,452,1,24022,28560395,-1,1.067.384,10.7928,1000,2,1,1735172673,1735194724,0
LTE,452,1,24022,28551181,-1,1.067.398,10.7935,1000,7,1,1735172683,1735194724,0
UMTS,452,2,26148,171323766,25,1.067.397,10.7935,1000,3,1,1735172693,1735194724,0
LTE,452,1,24022,28546828,-1,1.067.418,10.7962,1000,12,1,1735172723,1735194724,0
LTE,452,1,24022,28598284,-1,1.067.441,10.7982,1000,3,1,1735172813,1735194724,0
LTE,452,1,24022,28707855,-1,1.067.445,10.799,1000,3,1,1735172833,1735194724,0
LTE,452,1,24022,28579595,-1,1.067.443,10.8,1000,2,1,1735172853,1735194724,0
LTE,452,1,24022,28589324,-1,1.067.443,10.8001,1000,4,1,1735172863,1735194724,0
LTE,452,1,24022,28566284,-1,1.067.443,10.7994,1000,1,1,1735172943,1735172943,0
UMTS,452,2,26118,171125058,205,1.067.526,10.7788,1000,6,1,1735190685,1735218661,0
LTE,452,1,24022,28563980,-1,1.067.532,10.7784,1000,7,1,1735190685,1735808509,0
LTE,452,1,24021,28562189,-1,1.067.578,10.7785,1000,2,1,1735190815,1735218661,0
LTE,452,1,24021,28569612,-1,1.067.596,10.7801,1000,7,1,1735190865,1735218661,0
UMTS,452,2,26118,171125948,325,1.067.597,10.78,1000,3,1,1735190875,1735218661,0
UMTS,452,2,26118,171125739,236,1.067.599,10.7813,1000,6,1,1735190895,1735218661,0
LTE,452,1,24021,28548877,-1,1.067.598,10.781,1000,1,1,1735190905,1735190905,0
LTE,452,1,24022,28706319,-1,1.067.601,10.7819,1000,4,1,1735190915,1735218661,0
UMTS,452,2,26118,171125737,234,1.067.609,10.7823,1000,6,1,1735190935,1735218662,0
LTE,452,1,24021,28557581,-1,1.067.615,10.7826,1000,6,1,1735190955,1735218662,0
UMTS,452,2,26118,171128539,383,1.067.622,10.7837,1000,5,1,1735191035,1735218662,0
LTE,452,1,24021,28557579,-1,1.067.625,10.7842,1000,5,1,1735191045,1735218662,0
UMTS,452,2,26118,171128538,382,1.067.636,10.7852,1000,7,1,1735191065,1735218662,0
LTE,452,1,24022,28580620,-1,1.067.636,10.7853,1000,6,1,1735191075,1735218662,0
UMTS,452,2,26118,171125019,199,1.067.641,10.7855,1000,5,1,1735191085,1735218662,0
LTE,452,1,24021,28554765,-1,1.067.647,10.7856,1000,2,1,1735191125,1735218662,0
LTE,452,1,24021,28554763,-1,1.067.644,10.7863,1000,9,1,1735191195,1735218662,0
UMTS,452,2,26118,171125017,197,1.067.644,10.7863,1000,6,1,1735191963,1735218662,0
UMTS,452,2,26118,171128279,293,1.067.631,10.7876,1000,5,1,1735194165,1735218662,0
LTE,452,1,24022,28564493,-1,1.067.626,10.7877,1000,6,1,1735194175,1735218662,0
UMTS,452,2,26118,171124918,172,1.067.614,10.7878,1000,4,1,1735194205,1735218662,0
LTE,452,1,24022,28553996,-1,1.067.612,10.7879,1000,3,1,1735194215,1735218662,0
UMTS,452,2,26118,171128618,345,1.067.603,10.7879,1000,2,1,1735194235,1735218662,0
LTE,452,1,24022,28575499,-1,1.067.598,10.7879,1000,5,1,1735194235,1735218662,0
UMTS,452,2,26118,171128617,344,1.067.588,10.7881,1000,4,1,1735194245,1735218662,0
LTE,452,1,24022,28575501,-1,1.067.583,10.7882,1000,4,1,1735194265,1735218662,0
UMTS,452,2,26118,171128619,346,1.067.572,10.7885,1000,5,1,1735194285,1735218662,0
LTE,452,1,24022,28575243,-1,106.755,10.7892,1000,11,1,1735194305,1735218662,0
UMTS,452,2,26118,171125848,242,1.067.559,10.7887,1000,2,1,1735194325,1735218662,0
UMTS,452,2,26118,171125849,243,1.067.548,10.7894,1000,6,1,1735194335,1735218662,0
LTE,452,1,24022,28558093,-1,106.755,10.7891,1000,4,1,1735194335,1735218662,0
UMTS,452,2,26118,171128977,14,1.067.536,10.7895,1000,5,1,1735194385,1735218662,0
LTE,452,1,24022,28575248,-1,1.067.535,10.7894,1000,2,1,1735194395,1735218662,0
UMTS,452,2,26118,171128979,16,1.067.533,10.7879,1000,4,1,1735194425,1735218662,0
LTE,452,1,24022,28575245,-1,1.067.532,10.7882,1000,2,1,1735194425,1735218662,0
LTE,452,1,24022,28575244,-1,1.067.533,10.7866,1000,8,1,1735194435,1735218662,0
UMTS,452,2,26118,171128978,15,1.067.534,10.7866,1000,4,1,1735194445,1735218662,0
UMTS,452,2,26118,171127328,175,1.067.524,10.785,1000,9,1,1735194465,1735218662,0
LTE,452,1,24022,28571916,-1,1.067.525,10.7852,1000,2,1,1735194485,1735218662,0
LTE,452,1,24022,28545036,-1,106.751,10.784,1000,9,1,1735194495,1735218662,0
UMTS,452,2,26118,171128707,315,1.067.493,10.7832,1000,5,1,1735194545,1735218662,0
LTE,452,1,24022,28563979,-1,1.067.489,10.7831,1000,3,1,1735194555,1735218662,0
UMTS,452,2,26118,171128708,316,1.067.477,10.7824,1000,6,1,1735194575,1735218662,0
LTE,452,1,24022,28560908,-1,1.067.484,10.7824,1000,2,1,1735194575,1735218662,0
LTE,452,1,24022,28560904,-1,1.067.468,10.7832,1000,6,1,1735194595,1735218662,0
UMTS,452,2,26118,171125818,262,1.067.465,10.7837,1000,4,1,1735194615,1735218662,0
UMTS,452,2,26118,171125817,261,1.067.447,10.7847,1000,8,1,1735194645,1739443743,0
LTE,452,1,24022,28560903,-1,1.067.459,10.784,1000,1,1,1735194645,1735194645,0
LTE,452,1,24022,28560905,-1,1.067.442,10.7844,1000,8,1,1735194655,1735218662,0
LTE,452,1,24022,28563720,-1,1.067.449,10.7849,1000,2,1,1735194685,1735218662,0
LTE,452,1,24022,28585223,-1,1.067.357,10.7802,1000,3,1,1735194775,1735218663,0
LTE,452,1,24022,28585224,-1,1.067.347,10.7797,1000,3,1,1735194785,1735218663,0
LTE,452,1,24022,28577038,-1,1.067.229,10.7739,1000,7,1,1735194965,1735808510,0
LTE,452,1,24022,28572685,-1,1.067.223,10.7717,1000,4,1,1735195105,1735218663,0
UMTS,452,2,26148,171322627,36,1.067.217,10.7714,1000,2,1,1735195125,1735218663,0
LTE,452,1,24022,28584206,-1,1.067.216,10.7714,1000,1,1,1735195145,1735195145,0
UMTS,452,2,26148,171324477,40,1.067.216,10.7714,1000,1,1,1735195155,1735195155,0
LTE,452,1,24022,28584198,-1,1.067.216,10.7714,1000,1,1,1735197125,1735197125,0
UMTS,452,1,22021,14565563,231,1.067.226,10.7724,1000,3,1,1735197165,1735218663,0
UMTS,452,2,26148,171324005,191,1.067.341,10.7788,1000,6,1,1735197336,1735218721,0
LTE,452,1,24022,28606728,-1,1.067.507,10.7764,1000,9,1,1735197546,1735808509,0
LTE,452,1,24022,28583177,-1,1.067.505,10.7766,1000,1,1,1735197576,1735197576,0
GSM,452,4,20506,18374,-1,1.067.247,10.7698,1000,3,1,1735524220,1735547341,0
GSM,452,4,20506,10287,-1,1.067.232,10.7738,1000,13,1,1735524220,1735547342,0
LTE,452,1,24022,28572936,-1,1.067.248,10.7697,1000,2,1,1735524220,1735547341,0
UMTS,452,1,22021,14565130,190,1.067.246,10.77,1000,1,1,1735524455,1735524455,0
LTE,452,1,24022,28586254,-1,1.067.246,10.7701,1000,1,1,1735524465,1735524465,0
LTE,452,1,24022,28572941,-1,1.067.243,10.7704,1000,3,1,1735524476,1735547342,0
LTE,452,1,24022,28577037,-1,1.067.225,10.776,1000,7,1,1735524579,1735547342,0
LTE,452,1,24022,28583947,-1,1.067.225,10.7779,1000,3,1,1735524604,1735547342,0
LTE,452,1,24022,28583949,-1,1.067.208,10.7783,1000,7,1,1735524624,1735547342,0
GSM,452,4,20506,8368,-1,1.067.161,10.7769,1000,24,1,1735524635,1735808511,0
LTE,452,1,24022,28583948,-1,106.718,10.7773,1000,6,1,1735524656,1735808511,0
GSM,452,4,20506,8377,-1,1.067.152,10.7769,1000,23,1,1735524671,1735808511,0
LTE,452,1,24016,28454924,-1,1.067.108,10.7793,1000,23,1,1735524680,1735808511,0
